Customer Id,Artist Name,Artist Reputation,Height,Width,Weight,Material,Price Of Sculpture,Base Shipping Price,International,Express Shipment,Installation Included,Transport,Fragile,Customer Information,Remote Location,Scheduled Date,Delivery Date,Customer Location,Cost
fffe3200370039003100,Gregory Smith,0.52,37.0,29.0,24046.0,Clay,70.56,82.43,Yes,Yes,Yes,Airways,Yes,Working Class,No,10/03/18,10/06/18,"Anthonyland, OK 74688",3555.1
fffe3300370036003100,Anita Moyer,,32.0,15.0,,Wood,3.43,20.06,No,No,No,,No,Working Class,No,06/24/19,06/24/19,"Youngfurt, NE 56777",135.77
fffe330035003400,Ricky Morber,0.22,10.0,5.0,,Stone,35.25,44.04,Yes,No,No,Airways,No,Working Class,No,12/16/16,12/17/16,APO AP 12876,432.85
fffe3400360037003400,Rebecca Pinnock,0.88,17.0,9.0,149924.0,,446.88,59.51,No,Yes,No,Roadways,No,Working Class,No,02/21/15,02/17/15,"North Bridget, PA 61880",7548.39
fffe3500370031003800,Linda Dickerson,,13.0,6.0,385.0,Aluminium,3.95,13.51,No,Yes,No,,No,Working Class,No,11/20/15,11/17/15,DPO AP 15161,120.32
fffe3400310039003800,Kim Darrah,0.09,25.0,10.0,11887.0,,8.23,75.98,Yes,Yes,No,Airways,No,Working Class,No,03/15/19,03/17/19,"South Tracie, ID 55887",445.23
fffe3200340031003900,Jerome Nievas,0.07,19.0,9.0,201924.0,Stone,459.04,52.91,No,No,No,Airways,No,Working Class,No,10/16/17,10/18/17,"Port Michaelstad, DC 21671",1195.23
fffe3500340034003300,Ralph Witte,,16.0,6.0,2077.0,Brass,9.15,15.58,Yes,No,No,Waterways,No,Working Class,,01/23/17,01/23/17,"New Catherine, MD 67761",2469.49
fffe3300330035003600,Jacquelyn Kerns,0.57,15.0,7.0,40417.0,Stone,191.51,29.98,Yes,Yes,Yes,Airways,No,Wealthy,Yes,07/01/18,07/03/18,"New Susan, MO 48385",1356.08
fffe3100370030003700,Dusty Dubois,0.75,14.0,7.0,136.0,Wood,4.16,23.98,Yes,No,Yes,Airways,No,Working Class,Yes,07/22/15,07/21/15,"North Alisonchester, AL 08222",500.08
fffe3100330032003600,Bruce Aurora,0.69,19.0,8.0,198035.0,Stone,1237.87,88.65,No,Yes,No,Airways,No,Wealthy,No,01/05/19,01/07/19,"Cookstad, OH 90127",4719.5
fffe3600330031003800,Sean Shaw,0.42,25.0,11.0,904412.0,Stone,537.84,97.22,No,No,Yes,,No,Working Class,No,01/23/19,01/24/19,"Reginamouth, LA 57309",3845.22
fffe3300380033003200,Franklin Kim,0.31,12.0,6.0,218.0,Aluminium,6.21,20.69,No,No,No,Roadways,No,Wealthy,Yes,11/25/16,11/25/16,"North Thomas, WY 52951",209.6
fffe3900350031003600,Frank Acosta,0.86,23.0,10.0,1047.0,Aluminium,3.51,14.03,Yes,No,No,Roadways,No,Working Class,No,06/19/18,06/19/18,"Stevenborough, TX 46934",495.89
fffe3300350039003800,Greg Stutler,0.68,,7.0,451.0,Aluminium,4.37,22.15,No,No,No,Waterways,No,Wealthy,,07/28/15,07/26/15,"Stephenside, MS 99215",387.52
fffe380031003900,Scott Forsman,0.38,28.0,9.0,11725.0,Bronze,35.47,32.41,Yes,No,No,Waterways,No,Working Class,No,03/23/16,03/21/16,"North Brendamouth, GA 98675",412.48
fffe3900380038003300,Shirley Troutman,0.15,24.0,10.0,509845.0,Stone,1108.52,44.82,Yes,No,No,Airways,No,Working Class,No,04/13/15,04/11/15,APO AA 31868,3259.17
fffe360038003600,Rita Manzione,0.67,24.0,6.0,,Marble,31.11,56.97,No,No,No,,No,Working Class,No,09/28/15,09/25/15,"Jamestown, NE 21111",1197.59
fffe3800360037003200,Donald Schwartz,0.84,16.0,7.0,1038.0,Clay,5.83,21.85,Yes,No,No,Roadways,Yes,Working Class,No,10/29/18,10/27/18,"Josephmouth, AL 01529",681.9
fffe3800320035003200,Amy Quinn,0.71,30.0,18.0,20734.0,Bronze,100.87,72.63,No,No,Yes,Roadways,No,Working Class,No,08/06/15,08/02/15,"Johnnyland, SC 04299",2296.11
fffe3400350033003300,Paula Brown,0.32,27.0,12.0,21858.0,Bronze,7.49,54.93,No,No,Yes,Waterways,No,Working Class,No,02/13/15,02/13/15,"Meyersburgh, AK 66390",527.35
fffe3500310031003200,Danielle Rosseau,0.31,21.0,,48409.0,Brass,79.66,29.94,No,No,No,Roadways,No,Working Class,,05/30/17,05/30/17,"New Eric, WA 68085",811.12
fffe3800310030003700,Tracy Anderson,0.61,3.0,2.0,37.0,Marble,6.63,16.7,Yes,Yes,Yes,Airways,No,Wealthy,Yes,06/10/18,06/09/18,"Hubbardburgh, MN 33683",356.37
fffe3500350038003200,Wade Pratt,0.25,8.0,5.0,297.0,,4.66,18.84,No,Yes,Yes,Airways,Yes,Working Class,No,08/25/17,08/27/17,"Kimberlyview, FL 33991",169.7
fffe3200330038003300,Mary Vencill,0.02,,12.0,8880.0,Bronze,10.02,88.55,No,No,No,Airways,No,Working Class,No,05/01/15,05/02/15,"Allenfurt, MT 11261",379.62
fffe3400340034003700,Toni Mcnair,0.06,14.0,7.0,81092.0,Stone,117.88,61.96,Yes,Yes,No,,No,Working Class,No,10/10/16,10/14/16,"West Kimberly, IA 87595",702.58
fffe3600340033003900,Kathryn Stewart,0.11,36.0,9.0,166789.0,Marble,115.21,34.88,No,No,No,,Yes,Working Class,No,05/24/17,05/25/17,"Port April, WI 48275",579.86
fffe3900310034003100,Willard Strickland,0.64,48.0,21.0,1364.0,Wood,6.93,21.33,Yes,No,Yes,Airways,No,Working Class,No,06/06/15,06/08/15,APO AP 70519,749.0
fffe3300300039003500,Yvonne Pulido,0.4,43.0,18.0,143981.0,Brass,191.55,97.64,Yes,No,Yes,Airways,No,Working Class,No,01/13/19,01/10/19,"Lake Hannahtown, HI 20692",2799.89
fffe3500390034003000,Henry Camilo,0.84,10.0,,617.0,Bronze,3.11,19.35,Yes,No,No,Airways,No,Working Class,No,10/10/16,10/09/16,"Lake Sarahton, CO 50229",368.37
fffe3800360033003200,Jack Tretheway,0.58,15.0,8.0,937.0,Clay,3.59,15.62,Yes,No,Yes,Airways,Yes,Wealthy,No,10/18/16,10/17/16,"East Laura, NH 12483",343.33
fffe3300300034003800,Nathaniel Rafter,,16.0,,150.0,Wood,6.16,21.31,No,Yes,No,,No,Working Class,No,01/24/16,01/24/16,DPO AA 84288,168.18
fffe32003900,Stella Goad,0.5,33.0,8.0,380334.0,Marble,406.43,90.94,Yes,No,No,Waterways,No,Working Class,No,11/30/17,11/28/17,"West Donaldborough, NM 91534",2885.77
fffe3800320030003900,Martin Aiello,0.85,34.0,28.0,95208.0,Bronze,701.08,93.88,Yes,Yes,Yes,Airways,No,Working Class,No,03/07/17,03/07/17,"Rachelport, OK 47543",60552.92
fffe3700390030003300,Marcus Seymour,0.01,3.0,2.0,18.0,Clay,6.2,13.4,No,Yes,Yes,Airways,Yes,Wealthy,No,11/24/16,11/24/16,APO AP 38667,129.57
fffe350033003100,Debra Duquette,0.27,4.0,3.0,15.0,Wood,5.92,21.57,No,No,No,Airways,No,Working Class,Yes,06/11/17,06/13/17,DPO AA 74882,145.33
fffe3400320033003800,Gwendolyn Jeffcoat,0.39,11.0,7.0,,Bronze,6.36,18.66,No,No,No,Roadways,No,Working Class,No,12/10/15,12/06/15,"Cathyborough, OR 28650",235.5
fffe3300330035003800,William Snyder,0.81,3.0,3.0,,Stone,5.97,20.74,No,Yes,Yes,,No,Working Class,No,08/11/18,08/07/18,"East Taylorville, DC 31100",392.2
fffe3100320030003900,Jennifer Kerr,0.68,22.0,9.0,232346.0,Marble,1168.79,83.19,No,No,Yes,,No,Working Class,No,05/17/17,05/14/17,"West Kelsey, WI 02150",4013.04
fffe3500330030003700,Elsa Cervantes,0.57,14.0,8.0,2470.0,Bronze,18.1,11.23,No,No,Yes,Roadways,No,Wealthy,No,11/03/17,11/07/17,"Port Cynthia, MA 58046",237.73
fffe3100320030003000,Andrew Austin,,,20.0,6277.0,Clay,3.6,45.01,Yes,Yes,No,Airways,Yes,Working Class,No,07/17/18,07/16/18,"Ramirezborough, CT 34977",338.58
fffe380037003700,Lupe Knackstedt,0.44,39.0,29.0,6213.0,Aluminium,11.61,37.29,Yes,Yes,No,Airways,No,Wealthy,,06/27/19,06/27/19,"New Alexandrabury, WI 78892",-684.73
fffe3500300039003800,Lawrence Lunt,0.32,9.0,,69.0,Wood,3.24,20.18,Yes,No,No,Waterways,No,Working Class,No,07/24/17,07/28/17,"Hodgeton, WI 70284",142.94
fffe3100340030003500,Diane Figueroa,0.5,,7.0,331.0,Wood,6.21,14.9,No,Yes,No,,No,Wealthy,No,03/09/18,03/12/18,"Port Mason, MA 55303",243.77
fffe3600300037003000,Samuel Carlson,0.97,8.0,4.0,3101.0,,6.54,24.36,No,Yes,Yes,Airways,No,Wealthy,No,03/28/15,03/28/15,"Hahnport, KY 96787",914.18
fffe3100360037003600,Fred Goodwin,0.22,46.0,17.0,5308.0,Aluminium,19.44,95.75,No,Yes,No,Airways,No,Working Class,,03/19/17,03/21/17,"West Sydneyview, AK 96531",597.7
fffe3400330032003100,Kirk Marciano,0.18,9.0,4.0,3597.0,,4.05,19.52,No,No,Yes,Airways,No,Working Class,No,03/26/16,03/26/16,"Port Andrewshire, NE 23474",218.46
fffe3200300039003300,Nicolas Merrell,0.36,,5.0,,Bronze,4.46,15.7,No,No,No,Roadways,No,Working Class,No,06/15/15,06/15/15,"Lynchmouth, MT 91226",166.15
fffe3100350030003300,Margaret Dawson,,27.0,6.0,1843.0,Clay,5.42,23.48,Yes,Yes,Yes,Airways,Yes,Working Class,,06/15/18,06/15/18,"Batestown, ME 96972",437.59
fffe370030003200,Mary Amore,0.65,14.0,6.0,16635.0,Stone,28.95,71.8,No,Yes,No,Airways,No,Wealthy,No,08/31/15,09/01/15,"East Kristen, NC 92726",1123.63
fffe3100390039003000,Tony Zinger,0.31,36.0,9.0,2244.0,Clay,5.96,15.45,No,Yes,No,Airways,Yes,Wealthy,No,10/05/16,10/03/16,"Morganmouth, MS 75616",298.65
fffe3700350038003400,Andrew Heyde,0.38,20.0,9.0,325309.0,Stone,1018.88,75.46,No,Yes,No,Roadways,No,Wealthy,Yes,09/18/16,09/22/16,"Port David, WA 52314",3538.89
fffe3200310039003700,Vivian Valen,0.46,22.0,6.0,5572.0,Brass,24.36,63.54,No,Yes,Yes,Airways,No,Wealthy,Yes,06/27/17,06/29/17,DPO AP 92991,819.43
fffe380039003600,Paul Schaal,0.76,21.0,,486.0,Aluminium,3.35,21.94,No,No,Yes,Roadways,No,Working Class,No,08/19/15,08/23/15,APO AP 76941,419.73
fffe3300320037003600,Margaret Vazquez,0.14,32.0,8.0,291.0,Wood,6.74,18.27,Yes,No,No,Airways,No,Working Class,No,07/03/16,07/03/16,"Nicoleville, DC 93337",149.44
fffe3600330034003400,Carol Campbell,0.58,24.0,12.0,,Stone,6312.52,26.74,No,No,Yes,Roadways,No,Working Class,No,08/27/17,08/31/17,"Comptonfurt, VT 22199",69771.13
fffe3600340036003400,Darla Downs,0.95,3.0,,4.0,Wood,4.29,21.98,No,No,No,Waterways,No,Working Class,No,01/18/18,01/19/18,"Lake Lonnie, TX 13205",241.28
fffe370030003800,Tamara Calloway,0.47,22.0,8.0,437722.0,Stone,535.34,49.4,No,Yes,No,Roadways,No,Working Class,No,01/12/17,01/10/17,"Rogerville, CO 28606",6440.06
fffe3200340032003900,Harold Brandon,0.62,23.0,11.0,976.0,Aluminium,3.91,15.14,No,Yes,No,Roadways,No,Wealthy,Yes,01/04/15,01/05/15,"Lisaview, AR 76978",336.71
fffe3300340038003400,Jonathan Willett,0.14,4.0,3.0,17.0,Aluminium,6.04,13.85,No,No,Yes,Roadways,No,Working Class,,07/02/19,07/02/19,"Port Kimberly, MS 73692",120.84
fffe3800360038003500,Stephen Veliz,0.18,30.0,7.0,9646.0,Bronze,18.0,77.29,No,Yes,No,Airways,No,Wealthy,No,04/18/17,04/19/17,"Jessicatown, IL 36499",520.7
fffe3400370030003600,Kristine Brooks,0.1,24.0,8.0,14644.0,Brass,23.19,90.24,Yes,Yes,Yes,,No,Working Class,Yes,04/06/15,04/06/15,"Carterfort, CO 97423",638.06
fffe3300370030003800,Kenneth Friedman,,7.0,4.0,2780.0,Stone,6.32,15.01,No,No,Yes,,No,Working Class,No,06/27/19,06/25/19,"Walkerborough, MI 45631",402.28
fffe3600330030003500,Ashley Roberts,0.37,18.0,7.0,46000.0,Stone,225.69,33.53,Yes,Yes,Yes,Airways,No,Working Class,Yes,12/25/18,12/25/18,"East Jeff, FL 32515",1348.68
fffe3300330031003900,Douglas Urmeneta,0.68,16.0,6.0,,Wood,3.23,20.91,Yes,Yes,No,,No,Working Class,Yes,07/17/17,07/18/17,"Simpsonmouth, NM 58977",346.65
fffe370035003400,Michael Neff,0.74,20.0,6.0,89996.0,Marble,787.8,75.17,No,No,No,,No,Working Class,No,01/29/16,02/01/16,"Johnchester, MD 31618",20868.16
fffe3900360034003600,Samuel Eiland,0.75,24.0,7.0,259187.0,Stone,396.4,55.73,Yes,No,No,Roadways,No,Working Class,No,05/19/16,05/21/16,"Batesside, RI 41529",3906.79
fffe3900300031003400,Erica Bohnen,0.33,35.0,22.0,15388.0,Clay,53.73,49.41,No,No,Yes,Roadways,Yes,Working Class,No,04/19/19,04/22/19,"Brandonton, MO 51364",818.97
fffe360035003600,Timothy Castellanos,0.39,25.0,13.0,,Bronze,135.6,66.56,Yes,No,Yes,Waterways,No,Working Class,Yes,02/01/17,02/05/17,"Colliertown, CA 91555",818.38
fffe390035003400,Peter King,0.1,4.0,4.0,20.0,Wood,5.26,23.83,No,No,Yes,Roadways,No,Working Class,,09/30/18,09/26/18,"South Jamesbury, KS 19229",155.51
fffe3200320037003000,Jane Briggs,0.01,38.0,14.0,7446.0,Clay,5.02,95.8,Yes,Yes,No,Airways,Yes,Working Class,,09/17/18,09/16/18,"New Megan, LA 72171",525.09
fffe3200300031003300,Brenda Hudson,0.09,21.0,15.0,35211.0,Brass,28.27,97.65,No,Yes,Yes,Airways,No,Wealthy,,10/05/18,10/05/18,"Yangfurt, ND 54495",791.99
fffe3900320036003800,Jonathan Anderson,0.75,34.0,17.0,778.0,Wood,6.73,22.48,No,No,No,Roadways,No,Working Class,Yes,04/03/15,04/04/15,"Morganfurt, IA 96432",723.91
fffe3900360037003400,Bonnie Rios,0.76,22.0,16.0,15938.0,Bronze,45.91,62.96,No,Yes,Yes,Airways,No,Working Class,Yes,03/21/16,03/20/16,"East Eddie, KY 86187",2379.56
fffe380033003600,David Varley,,14.0,6.0,,Aluminium,6.93,22.61,No,No,No,,No,Working Class,Yes,01/18/17,01/18/17,APO AE 50342,214.23
fffe3400330036003400,Kelvin Ford,0.56,27.0,,514.0,Wood,3.66,23.99,No,No,No,Roadways,No,Working Class,Yes,01/06/17,01/09/17,"Port Reneeview, GA 58473",353.45
fffe3600370037003200,Christine Pinheiro,0.22,3.0,2.0,23.0,Bronze,3.32,23.36,Yes,No,Yes,Waterways,No,Working Class,No,06/21/17,06/21/17,"Lake Jessica, GA 79548",174.99
fffe3700380033003200,Colleen Tackitt,0.36,4.0,3.0,42.0,Brass,4.27,14.37,No,No,No,Roadways,No,Wealthy,No,06/07/17,06/04/17,"South David, MD 70676",179.65
fffe3600380034003600,Jeffrey Doyle,0.86,14.0,7.0,35353.0,Marble,76.06,50.6,No,No,Yes,Roadways,No,Working Class,No,04/04/17,04/03/17,"Nancystad, ME 79227",5264.45
fffe3900390036003100,John Brown,0.86,59.0,20.0,179476.0,Bronze,798.46,91.87,No,No,No,Roadways,No,Working Class,No,03/17/15,03/17/15,"Elizabethfort, MS 11293",42256.59
fffe3700310031003000,William Ladd,0.32,29.0,10.0,31526.0,Brass,43.43,72.73,No,No,Yes,Roadways,No,Wealthy,No,11/09/15,11/06/15,"North Robertton, MT 00597",1031.14
fffe3200370035003200,Robert Cameron,,25.0,7.0,1654.0,Clay,8.8,12.04,Yes,No,No,Waterways,Yes,Working Class,No,08/19/18,08/19/18,"Thompsonberg, RI 87009",657.85
fffe3500350036003600,Larry Neal,0.93,13.0,6.0,,,8.26,14.13,No,No,Yes,,No,Working Class,No,07/13/15,07/10/15,"East Holly, ID 78524",1736.11
fffe3100350036003100,Quinton Grant,0.36,23.0,10.0,499.0,,6.09,24.03,No,No,No,,No,Working Class,Yes,12/14/18,12/13/18,"Danachester, SD 49142",252.25
fffe3900350037003400,Daniel Keller,0.49,25.0,6.0,193583.0,Stone,536.91,85.9,Yes,No,No,Waterways,No,Working Class,No,05/03/15,05/01/15,"West Erin, WA 03284",3839.83
fffe3100390031003000,Alice Butcher,0.8,12.0,6.0,57899.0,Stone,324.71,78.05,No,No,No,,No,Wealthy,No,01/14/16,01/18/16,"Port Eric, MD 73201",2818.6
fffe3300390037003200,Ricky Gaskins,0.34,26.0,6.0,112686.0,Marble,394.47,86.02,No,No,Yes,,No,Working Class,No,01/12/19,01/15/19,"South Aaronfurt, OH 88817",1432.5
fffe3800320034003200,Ashley Givens,0.59,9.0,4.0,186.0,Clay,3.96,15.8,Yes,Yes,No,Airways,Yes,Working Class,No,12/06/18,12/06/18,"South Bernard, NH 85779",223.48
fffe3700360033003700,John Schultz,0.7,32.0,14.0,777735.0,Marble,3914.81,28.53,No,No,Yes,Roadways,No,Working Class,No,01/06/19,01/03/19,"Collinsfurt, WV 44815",19402.94
fffe3600320038003100,Ronald Newlon,0.38,22.0,7.0,6166.0,Bronze,31.55,75.13,No,No,Yes,,No,Working Class,No,06/08/17,06/08/17,"East Tonyaland, DE 34560",707.64
fffe320032003200,Jeffrey Warren,0.6,32.0,14.0,974.0,Wood,6.14,21.13,No,No,Yes,Roadways,No,Working Class,Yes,09/04/17,09/07/17,"Maryville, OH 81183",482.92
fffe3700360033003100,Raleigh Ballard,0.14,3.0,2.0,5.0,Clay,6.81,12.7,No,No,Yes,Roadways,Yes,Working Class,No,06/10/15,06/12/15,"Port Rachelburgh, NJ 81097",115.87
fffe3200370030003000,William Mchugh,0.07,12.0,8.0,663.0,Clay,5.29,14.5,No,No,No,,Yes,Working Class,Yes,02/06/15,02/10/15,"North Jeremy, ND 21209",120.43
fffe3700320030003300,Lavone Turner,0.52,15.0,6.0,554.0,Clay,6.76,23.44,No,Yes,No,Airways,Yes,Wealthy,No,03/09/15,03/13/15,"West Kariside, NJ 53265",328.72
fffe3800320038003400,Robert Bardo,0.29,13.0,6.0,49743.0,Stone,154.02,81.2,Yes,Yes,Yes,Airways,No,Wealthy,No,07/05/18,07/05/18,"Arnoldchester, SC 76306",1187.24
fffe3400370036003500,Rachael Massey,0.67,,,478967.0,Stone,3562.56,97.39,No,No,No,Roadways,No,Working Class,Yes,08/09/16,08/12/16,"Port Kristinfort, NV 07246",14395.86
fffe3200310034003000,Michelle Hu,,3.0,2.0,68.0,Marble,3.75,15.72,Yes,No,Yes,Airways,No,Working Class,No,10/21/17,10/19/17,"Lake Jacqueline, MS 61643",231.44
fffe3600330038003800,Mary Harris,,35.0,12.0,13366.0,Bronze,30.36,26.24,No,No,No,Airways,No,Wealthy,,11/09/16,11/13/16,"Suttonland, HI 48037",282.01
fffe3300300030003900,Patricia Johnson,1.0,33.0,11.0,1564.0,Aluminium,8.52,13.03,No,No,Yes,Airways,No,Working Class,No,10/25/17,10/21/17,"East Darryl, NC 11254",2999.42
fffe3300320039003600,Jamie Thompson,0.32,16.0,6.0,467.0,Aluminium,5.82,24.58,No,No,No,Airways,No,Working Class,No,01/11/16,01/15/16,"Lake Samantha, MS 53263",185.0
fffe3400300030003500,Joleen Lee,0.83,,9.0,,Clay,6.85,11.04,No,No,Yes,Roadways,Yes,Working Class,No,03/09/15,03/09/15,"South Amanda, RI 56326",691.9
fffe3300300038003700,Gary Lopez,,33.0,13.0,476.0,Wood,3.08,14.37,No,Yes,Yes,Airways,No,Working Class,Yes,05/03/16,04/30/16,"North Victor, TX 91885",188.73
fffe3800360033003900,Philip Johnson,0.06,38.0,7.0,220.0,Wood,3.89,20.79,No,Yes,Yes,Airways,No,Wealthy,No,01/30/16,01/26/16,"Port Davidmouth, DC 35144",178.8
fffe3100390039003500,Melissa Johnson,0.51,22.0,8.0,247.0,,5.26,20.68,No,No,Yes,Airways,No,Working Class,No,07/15/18,07/17/18,DPO AE 66125,280.01
fffe3900370036003400,Fay Melius,0.57,30.0,15.0,2126.0,Aluminium,7.31,15.02,No,No,No,Roadways,No,Working Class,Yes,08/24/15,08/20/15,APO AE 24059,435.51
fffe3900390037003400,Anna Miller,0.18,27.0,12.0,4343.0,Clay,5.08,22.12,Yes,Yes,No,Airways,Yes,Wealthy,No,06/29/15,06/29/15,"Codymouth, FL 35201",322.52
fffe3500370036003100,Carol Odonnell,0.68,35.0,,1994.0,Aluminium,10.45,19.83,Yes,Yes,Yes,,No,Wealthy,,07/31/15,07/28/15,FPO AA 08496,775.53
fffe3500330035003700,Gregory Payne,0.34,3.0,2.0,,Bronze,6.75,16.45,No,Yes,No,Airways,No,Wealthy,Yes,01/06/15,01/04/15,"East Markview, NY 64345",199.74
fffe3500300037003200,Ralph Jeffries,0.87,11.0,6.0,1425.0,Brass,3.11,10.54,Yes,No,Yes,Roadways,No,Working Class,No,06/24/15,06/27/15,"Michaelview, SC 65583",337.28
fffe3900360030003000,Edward Thomas,0.49,36.0,12.0,46633.0,Brass,81.26,88.4,No,No,No,Roadways,No,Working Class,No,03/14/15,03/11/15,"Lake Meghan, IA 42600",2478.57
fffe3200310035003200,George Ritschard,0.24,24.0,11.0,2013.0,Aluminium,6.13,21.33,No,No,No,Roadways,No,Working Class,No,05/08/16,05/04/16,"Palmerville, IL 33997",207.77
