Customer Id,Artist Name,Artist Reputation,Height,Width,Weight,Material,Price Of Sculpture,Base Shipping Price,International,Express Shipment,Installation Included,Transport,Fragile,Customer Information,Remote Location,Scheduled Date,Delivery Date,Customer Location,Cost
fffe3400320031003700,Mary Peterson,0.82,15.0,8.0,48643.0,Marble,63.71,33.55,Yes,No,Yes,Waterways,No,Working Class,Yes,06/13/17,06/13/17,"South Dianashire, AK 51356",2763.1
fffe3400360031003500,Margie Robinson,,15.0,7.0,,Bronze,3.47,15.92,Yes,No,Yes,,No,Working Class,No,12/29/18,01/02/19,"Burnschester, WI 29609",456.76
fffe3700360036003400,Frank Simmon,0.32,25.0,10.0,28714.0,Brass,103.69,70.06,No,No,No,Roadways,No,Working Class,No,03/04/15,03/01/15,"Woodborough, SC 02862",801.93
fffe3600380033003500,Ronald Toy,0.19,40.0,16.0,100032.0,Brass,127.31,88.48,No,No,No,Airways,No,Working Class,Yes,05/09/18,05/06/18,FPO AA 81394,1250.05
fffe3300330036003700,Jacquelyn Mercado,0.16,35.0,8.0,,Bronze,29.39,29.97,Yes,Yes,No,,No,Working Class,No,02/10/19,02/11/19,"Cooperland, NH 81426",339.68
fffe3800310032003300,Gena George,0.77,17.0,8.0,168658.0,Stone,306.79,60.38,No,Yes,No,Roadways,No,Wealthy,No,05/12/16,05/14/16,"Josephside, ND 94026",3909.87
fffe3100310038003800,Juan Tiefenauer,,19.0,11.0,330.0,Wood,4.94,13.41,No,Yes,No,,No,Working Class,Yes,06/08/18,06/06/18,"Gilbertberg, NM 90487",185.33
fffe340037003500,Benjamin Herring,0.22,20.0,7.0,68305.0,,248.3,86.19,No,No,Yes,Roadways,No,Working Class,Yes,08/25/19,08/25/19,FPO AE 20605,1080.4
fffe3900340033003300,Mary Wallace,0.37,19.0,8.0,176.0,Wood,4.36,16.32,Yes,No,No,Roadways,No,Wealthy,No,12/01/18,12/01/18,"Lake Johnny, ID 42430",215.25
fffe3100300036003500,Frederick Walker,0.6,,4.0,72.0,Aluminium,3.32,19.34,No,Yes,No,,No,Working Class,,03/01/18,02/26/18,"Danielland, ID 18147",209.3
fffe330038003500,Mary Lee,0.46,33.0,18.0,5400692.0,Stone,7404.87,84.07,Yes,Yes,Yes,,No,Wealthy,Yes,12/23/15,12/24/15,"South Michaelborough, SC 81022",250725.1
fffe3800350039003700,Linda Steele,0.9,39.0,13.0,10641.0,Bronze,66.06,94.8,No,No,No,Roadways,No,Wealthy,No,05/17/18,05/13/18,"East Brittany, DE 67141",7075.14
fffe3700320032003300,Blondell Johnsen,0.36,57.0,12.0,2400.0,Aluminium,6.23,24.87,Yes,No,Yes,Waterways,No,Wealthy,No,08/24/16,08/25/16,"Pinedaburgh, SD 47809",391.29
fffe3100360034003400,Kimberly Bell,0.47,11.0,6.0,22371.0,Stone,11.83,67.02,No,Yes,Yes,Roadways,No,Working Class,No,11/21/17,11/17/17,"Adamsfurt, AL 84058",805.4
fffe3600360037003500,Doris Mcgann,0.67,20.0,6.0,230.0,Wood,5.89,12.79,Yes,No,Yes,Waterways,No,Working Class,No,03/06/15,03/08/15,"Porterstad, MD 46441",283.09
fffe3300310034003800,Lena Potolsky,,43.0,28.0,26733.0,Clay,61.74,59.34,No,Yes,Yes,Airways,Yes,Wealthy,,02/20/15,02/19/15,"Amyborough, OK 95649",1752.65
fffe3100380033003900,Lorena Hauck,0.4,23.0,,1130.0,Aluminium,3.15,10.34,No,Yes,No,Airways,No,Wealthy,No,01/12/17,01/13/17,"South Susan, RI 82644",190.83
fffe3200340034003800,Brian Taylor,0.01,14.0,,128.0,Wood,4.17,23.22,No,Yes,Yes,,No,Working Class,,05/30/17,05/28/17,"Lake Jasonview, MI 31348",144.45
fffe3100310035003400,Willie Craft,,13.0,6.0,23587.0,Marble,100.68,83.96,No,Yes,Yes,,No,Wealthy,,08/25/16,08/28/16,"South Timothytown, TX 54016",1955.79
fffe3400350037003700,Kelly Mcfadden,0.99,18.0,,7529.0,Brass,17.86,27.98,No,No,No,Roadways,No,Working Class,,04/04/17,03/31/17,"Ryanport, OR 24573",963.32
fffe3100380030003500,Ardella Bell,0.8,46.0,14.0,6333.0,Clay,30.62,62.93,No,Yes,Yes,Airways,Yes,Working Class,No,10/28/16,10/26/16,"Susanberg, WV 45086",3467.74
fffe3300380031003400,Delmar Charania,0.56,18.0,7.0,62139.0,Marble,191.34,94.79,No,No,Yes,,No,Working Class,,06/21/16,06/22/16,"Brownland, NJ 88865",1423.05
fffe3800370033003100,Derrick Whitfield,0.07,20.0,6.0,4831.0,Brass,6.7,19.94,Yes,No,No,Waterways,No,Working Class,No,07/25/18,07/26/18,"Hannahberg, ID 78432",166.27
fffe3100330034003600,Lillian Hook,0.69,32.0,23.0,47698.0,Bronze,75.71,56.84,No,No,No,,No,Wealthy,Yes,02/16/15,02/16/15,"Port Michele, WA 42564",3464.42
fffe3800380032003600,Gary Ottis,0.52,19.0,6.0,38134.0,Marble,136.89,62.06,No,No,Yes,Roadways,No,Working Class,No,11/25/17,11/24/17,"Sanchezmouth, AZ 51737",927.78
fffe3300320031003200,Jermaine Riley,0.66,46.0,18.0,,Wood,5.63,19.59,No,No,Yes,Roadways,No,Working Class,No,08/16/15,08/16/15,"New Dustin, NM 58746",638.12
fffe3800370039003500,Donald Haubert,0.37,24.0,10.0,1231.0,Aluminium,3.36,16.7,No,No,Yes,Roadways,No,Working Class,Yes,11/17/16,11/17/16,"Lake Heather, OR 76351",220.62
fffe3900340037003500,Frank Roberts,0.38,26.0,18.0,2581.0,Aluminium,5.95,14.18,No,No,Yes,Airways,No,Wealthy,No,05/28/15,05/27/15,"New Jerry, CA 40059",284.9
fffe3200300035003700,Kathryn Waldron,0.62,23.0,10.0,12603.0,Bronze,83.55,42.88,No,No,No,,No,Working Class,No,05/31/17,06/04/17,"Thomasmouth, NV 16131",2513.4
fffe3800340037003400,Christine Hill,0.01,29.0,11.0,1968.0,Aluminium,6.43,12.36,No,Yes,No,Airways,No,Working Class,No,09/25/17,09/22/17,APO AE 20957,127.65
fffe350037003000,Dana Roth,,23.0,10.0,13122.0,,52.88,98.91,No,No,No,Waterways,No,Working Class,No,07/07/15,07/08/15,"New Moniquebury, SD 60081",547.57
fffe350039003300,Michele Gildea,0.52,17.0,7.0,163.0,Wood,4.83,13.07,No,Yes,Yes,Airways,No,Wealthy,Yes,10/02/16,10/02/16,"Marktown, MT 98797",242.1
fffe3300380039003500,Robert Hilson,,33.0,17.0,471.0,Wood,5.48,10.78,Yes,No,Yes,Waterways,No,Working Class,No,07/17/16,07/17/16,"East Curtistown, TN 38308",163.81
fffe3500300039003300,Marilyn Kwon,0.19,26.0,14.0,,,4.35,45.81,Yes,Yes,No,Airways,Yes,Working Class,No,05/24/17,05/22/17,"North Katherine, NJ 26135",437.38
fffe3300350039003000,Rebecca Denton,0.78,26.0,,26651.0,Brass,155.39,34.22,No,No,Yes,Airways,No,Working Class,Yes,06/02/19,06/05/19,"North Marcusborough, OK 19548",1526.23
fffe3100390030003700,Frank Rich,0.18,25.0,13.0,19103.0,Brass,62.43,38.01,Yes,No,Yes,,No,Working Class,Yes,12/27/16,12/30/16,"Josephberg, VT 23201",464.36
fffe3700320036003500,Matthew Oneill,0.7,7.0,5.0,523.0,Bronze,4.43,11.64,No,No,No,Roadways,No,Working Class,No,09/23/18,09/19/18,"East Brettland, MD 57657",218.82
fffe3400390030003700,Zachary Woods,,18.0,6.0,188.0,Wood,5.19,21.53,No,Yes,Yes,Airways,No,Wealthy,No,04/30/18,04/27/18,"Courtneyburgh, TX 74143",255.78
fffe3700310035003100,Kevin Roberts,0.51,26.0,8.0,13341.0,Brass,50.27,92.39,No,No,No,Roadways,No,Working Class,No,08/19/17,08/21/17,"Marthabury, AK 30271",1227.19
fffe3800320039003000,Edward Vargas,0.53,20.0,8.0,5924.0,Bronze,10.5,34.14,No,No,No,Roadways,No,Working Class,No,05/15/18,05/19/18,FPO AA 18253,384.27
fffe3300350038003800,Maggie Rusch,0.26,,12.0,35844.0,Brass,103.83,86.08,Yes,No,Yes,Waterways,No,Working Class,No,11/22/15,11/22/15,"Lake Stephanie, NY 76850",881.23
fffe31003500,Helen Lakey,0.65,,13.0,2670.0,Clay,18.7,20.78,No,Yes,No,,Yes,Working Class,No,07/24/19,07/20/19,"Lake Kevinshire, VA 86215",524.09
fffe3100340030003900,John Thai,0.88,12.0,8.0,26413.0,Marble,28.44,98.14,No,Yes,Yes,Roadways,No,Working Class,No,03/12/17,03/08/17,"Lake Robert, NH 16642",2271.79
fffe3500360030003700,Doug Harris,0.64,26.0,12.0,758.0,Wood,3.06,15.95,Yes,No,No,,No,Working Class,No,04/11/19,04/08/19,"New Benjaminbury, AZ 02389",349.33
fffe3800310031003400,Debra Lee,0.28,12.0,7.0,281.0,Aluminium,5.03,23.6,Yes,No,No,Waterways,No,Working Class,No,05/10/15,05/10/15,FPO AE 13505,192.13
fffe3300330032003400,Scott Tharrington,,38.0,19.0,1493.0,Wood,10.73,11.97,Yes,No,No,Waterways,No,Working Class,No,07/19/15,07/20/15,"Andrewshire, AL 84729",704.98
fffe3100380035003300,Michael Williams,0.63,29.0,12.0,5441.0,Clay,28.81,37.05,No,No,Yes,Waterways,Yes,Working Class,No,01/23/19,01/21/19,"North Edwin, MN 97614",855.0
fffe3400330033003100,Corina Perry,0.75,30.0,11.0,,Brass,210.19,35.71,No,No,Yes,,No,Working Class,No,08/15/18,08/18/18,"Barryside, CA 17215",1751.82
fffe3600360035003300,Emily Fettig,0.77,7.0,4.0,55.0,Wood,4.56,20.16,Yes,Yes,Yes,Airways,No,Wealthy,No,08/15/19,08/16/19,FPO AP 76382,324.82
fffe3800350031003800,Cynthia Jacobs,0.39,29.0,10.0,721443.0,Stone,2163.07,84.61,No,No,No,Waterways,No,Working Class,No,08/02/18,07/29/18,"Port Maryport, WI 81664",5022.84
fffe3600360034003700,Dorothy Risenhoover,0.39,17.0,6.0,39601.0,Marble,89.89,81.01,Yes,Yes,No,Airways,No,Working Class,No,03/07/16,03/03/16,"Brownview, AK 34957",1710.86
fffe3900380036003500,Millard Fuhrman,0.17,24.0,6.0,6600.0,Brass,6.16,96.66,No,No,Yes,Waterways,No,Working Class,Yes,05/05/15,05/03/15,"Lindaville, ND 47851",609.61
fffe3400380037003600,Cecil Coates,,17.0,10.0,6269.0,Brass,6.52,43.05,No,No,Yes,,No,Working Class,No,03/08/16,03/11/16,"New Josephmouth, ND 03857",1204.46
fffe3600330030003600,Brett Ahmed,0.16,28.0,13.0,520.0,Wood,4.3,24.87,No,No,Yes,Roadways,No,Working Class,No,07/14/17,07/14/17,"Port Joseph, TX 77632",187.84
fffe3800340036003500,Shawn Stroth,0.63,31.0,16.0,1297749.0,Marble,4695.06,38.56,No,Yes,No,Airways,No,Wealthy,No,06/17/15,06/16/15,"Jacobbury, IN 44145",55860.52
fffe3500340033003000,Pam Roeske,0.75,27.0,16.0,20222.0,Brass,183.76,26.74,No,No,Yes,Roadways,No,Working Class,No,10/05/15,10/02/15,"Lake Andrewmouth, MA 18071",1276.69
fffe3600390037003800,Terry Belew,0.61,14.0,6.0,53184.0,Stone,88.35,72.05,No,No,No,Roadways,No,Working Class,Yes,06/18/16,06/18/16,"New Brittanyhaven, DC 31921",3133.17
fffe3800310032003600,Jose Brown,0.13,22.0,8.0,327.0,Aluminium,3.02,13.33,Yes,No,No,Waterways,No,Working Class,No,02/05/15,02/07/15,"Lake Lindamouth, OR 47137",112.69
fffe3800330038003100,Robert Colton,0.5,16.0,6.0,72140.0,Stone,93.76,81.91,No,No,No,Roadways,No,Working Class,No,03/07/16,03/03/16,"South Michellebury, AK 59582",3005.5
fffe3900300031003100,Jean Longoria,0.98,36.0,27.0,195972.0,Brass,439.6,48.1,Yes,No,Yes,Waterways,No,Working Class,No,07/08/17,07/09/17,"Smithport, LA 46456",11028.14
fffe3600310032003600,Danielle Dicken,0.02,7.0,5.0,507.0,Bronze,5.7,15.36,No,No,No,Roadways,No,Working Class,No,05/24/15,05/28/15,"Joeton, MO 54295",116.56
fffe3700330034003000,John Patel,0.04,6.0,5.0,332.0,Bronze,5.76,23.67,No,No,No,Roadways,No,Working Class,Yes,12/18/15,12/14/15,"East Craigport, MD 51148",186.53
fffe3700300037003600,Virginia Benbow,0.59,24.0,11.0,376200.0,Marble,533.78,36.23,Yes,No,No,Waterways,No,Working Class,Yes,10/15/17,10/12/17,"Jenniferside, WA 00829",5134.15
fffe3200390031003000,Danielle Barnard,0.82,39.0,15.0,1112447.0,Marble,5408.58,76.8,No,No,Yes,Airways,Yes,Wealthy,No,03/24/18,03/20/18,"East Matthew, ID 22490",128411.71
fffe330032003900,Katherine Beck,0.93,,16.0,9868.0,Clay,64.1,39.48,Yes,Yes,Yes,,Yes,Working Class,,06/17/15,06/17/15,"New Jillshire, NV 03163",7467.11
fffe3300330032003900,Jack Shaffner,0.97,19.0,11.0,195891.0,Marble,1270.63,67.49,Yes,No,Yes,Roadways,No,Wealthy,No,07/12/16,07/15/16,"East Nancyport, NM 16051",6125.45
fffe3100320037003200,Emily Hayden,0.49,33.0,24.0,7142.0,Aluminium,53.86,97.82,No,No,No,Roadways,No,Working Class,,10/17/16,10/15/16,"Ramirezstad, DE 88345",1517.97
fffe3500300036003600,Danny Trotter,0.36,37.0,23.0,6282937.0,Marble,29142.51,79.54,Yes,No,Yes,,Yes,Working Class,,03/27/18,03/31/18,"North Brandon, AL 12174",61722.81
fffe380033003000,Gene Ramos,0.29,41.0,14.0,11500.0,Clay,22.85,81.93,No,No,No,,Yes,Working Class,No,03/08/15,03/08/15,DPO AP 85353,758.71
fffe3900320039003800,Gregory Ellis,0.95,23.0,9.0,15798.0,Brass,64.7,53.05,Yes,No,No,Waterways,No,Working Class,No,09/20/18,09/22/18,"South Meghan, PA 24361",4207.58
fffe3300350030003900,Crystal Marshall,,34.0,9.0,20740.0,Bronze,52.38,63.23,No,No,Yes,Roadways,No,Working Class,No,10/31/18,11/03/18,APO AE 99023,563.87
fffe3300390033003500,Kara Makowski,,17.0,7.0,37714.0,Stone,510.23,48.29,Yes,No,Yes,Waterways,No,Wealthy,No,05/23/15,05/23/15,APO AP 27001,17275.06
fffe3400390039003500,Timothy Dortch,0.32,35.0,12.0,528.0,Wood,6.15,23.38,No,No,Yes,,No,Working Class,No,03/24/17,03/26/17,"Port Trevor, CO 24352",246.83
fffe3300380033003900,Chloe Flick,0.05,5.0,3.0,25.0,Wood,4.26,19.61,No,No,Yes,,No,Working Class,No,03/27/15,03/27/15,"Crawfordfurt, MO 77152",121.62
fffe3900310035003300,Shane Shaw,0.32,5.0,5.0,287.0,Brass,3.62,20.65,No,Yes,Yes,Roadways,No,Wealthy,Yes,02/14/15,02/17/15,"Lake Josephfort, FL 85138",212.88
fffe3800310038003900,Matilda Lowry,0.3,48.0,14.0,79966.0,Brass,51.39,60.25,No,No,No,Roadways,No,Working Class,No,11/19/17,11/17/17,"Lammouth, DE 89029",915.23
fffe3700360030003900,Mark Stover,0.62,22.0,15.0,1835465.0,Stone,15171.32,42.11,No,No,Yes,Roadways,No,Working Class,No,01/22/19,01/19/19,"North Mark, OR 36489",27392.32
fffe3900380032003000,Brent Laban,0.87,19.0,8.0,242570.0,Stone,935.05,91.34,No,No,No,Roadways,No,Working Class,No,06/13/19,06/13/19,"West Katherineshire, AR 09983",158418.2
fffe3800370036003400,Brian Serna,0.67,27.0,11.0,30736.0,Brass,36.97,38.28,Yes,No,No,Waterways,No,Working Class,No,03/11/16,03/09/16,"Elizabethburgh, WA 06112",957.62
fffe3500390034003100,Jeanne Knight,0.12,11.0,6.0,,,7.46,63.55,No,No,No,,No,Working Class,No,11/20/17,11/23/17,"Ricestad, MS 41948",337.49
fffe3200310038003400,Dennis Petrovich,0.47,26.0,8.0,16443.0,Brass,56.75,53.88,Yes,No,Yes,Airways,No,Working Class,No,04/29/19,04/29/19,"Jennyhaven, AL 85488",-1135.16
fffe3800310034003900,Alan Suen,0.36,27.0,7.0,3706.0,Brass,14.95,15.87,Yes,Yes,No,Airways,No,Wealthy,No,03/24/16,03/24/16,"West Douglas, AL 37205",320.36
fffe3400390036003100,Paige Bond,0.56,24.0,11.0,18100.0,Brass,19.67,92.29,Yes,No,No,Waterways,No,Working Class,,06/11/19,06/12/19,"Morrisberg, MD 41047",1226.54
fffe3700390036003900,Barbara Ely,0.69,34.0,14.0,35630.0,Bronze,135.77,73.53,No,No,No,Roadways,No,Working Class,Yes,04/19/17,04/19/17,"Joshuafort, CO 44947",1950.24
fffe3900350031003900,Tamara Terrio,0.33,17.0,8.0,3473.0,Bronze,6.1,10.55,No,No,No,Roadways,No,Working Class,No,06/07/16,06/07/16,"East Bobby, NV 34502",170.9
fffe3100330035003500,Linda Ramirez,,27.0,8.0,15609.0,Brass,70.4,60.59,Yes,No,Yes,Waterways,No,Working Class,No,02/12/16,02/10/16,"South Katherineburgh, TN 28038",1577.34
fffe3600350032003200,Matilda Bayerl,0.77,33.0,19.0,4180066.0,Stone,22331.5,73.49,No,Yes,No,Roadways,No,Wealthy,Yes,08/03/19,08/03/19,"North Jeremy, NH 02518",179964.04
fffe3100310031003700,James Sewell,0.75,27.0,6.0,2155.0,Clay,3.36,24.48,No,Yes,Yes,,Yes,Wealthy,No,10/17/15,10/14/15,"Michaelton, MT 75369",852.59
fffe3300390031003500,James Ollis,0.53,33.0,17.0,,Aluminium,9.89,19.44,No,No,Yes,,No,Working Class,No,07/05/16,07/08/16,APO AE 59277,590.73
fffe3300370030003000,Clifford Armstrong,,47.0,22.0,10712360.0,,22338.36,59.69,No,No,No,Roadways,Yes,Working Class,No,06/26/16,06/22/16,"New Travisfort, HI 05454",86968.81
fffe330039003100,Craig Markus,0.28,45.0,,,Clay,5.19,54.61,No,No,No,Waterways,Yes,Working Class,No,07/16/15,07/12/15,"Lake Brittanyburgh, AK 66813",503.59
fffe310030003700,Pamela Gannon,,13.0,6.0,366.0,Aluminium,6.78,22.73,Yes,No,No,Waterways,No,Working Class,,01/15/16,01/18/16,"South Donna, OH 98892",482.32
fffe3200300039003500,Joseph Barkett,0.84,26.0,9.0,3059.0,Clay,15.68,12.59,Yes,No,No,Airways,Yes,Working Class,,03/15/17,03/17/17,"Petersentown, WY 21774",469.05
fffe3600380035003000,Lester Allsbrook,0.92,36.0,12.0,4260.0,Clay,12.76,13.29,No,Yes,Yes,Roadways,Yes,Wealthy,No,01/02/18,01/02/18,"New Brenda, SD 22437",1356.49
fffe3800350034003700,Inez Curry,0.25,46.0,25.0,197267.0,Bronze,666.57,39.09,No,No,Yes,Roadways,No,Working Class,No,09/28/16,09/24/16,"Audreyfort, SC 87204",3384.91
fffe3700340030003800,Catherine Moore,0.23,23.0,13.0,36456.0,Brass,20.03,26.8,No,No,Yes,Roadways,No,Working Class,No,03/05/15,03/01/15,"Melindamouth, SC 63167",514.59
fffe3800380039003500,Gerry Mann,0.93,35.0,14.0,35902.0,Bronze,46.2,63.91,No,Yes,Yes,Airways,No,Working Class,No,10/14/17,10/14/17,"Perezmouth, MN 23340",4791.38
fffe3900380039003200,George Campbell,0.43,34.0,17.0,5804.0,Clay,34.33,57.66,Yes,Yes,Yes,Airways,Yes,Working Class,No,06/13/16,06/17/16,"Vincenttown, DE 30962",941.24
fffe3200360030003700,Jo Valencia,0.44,21.0,6.0,,,3.62,17.13,No,No,No,Roadways,No,Working Class,No,10/20/17,10/20/17,APO AA 33776,179.5
fffe3300390039003100,John Cooke,0.97,35.0,22.0,1999905.0,Marble,5748.93,35.08,No,No,No,Airways,No,Working Class,No,08/07/16,08/09/16,FPO AE 11579,126244.65
fffe3800300030003700,Jennifer Bingham,0.28,16.0,7.0,103431.0,Stone,250.08,74.77,Yes,No,No,Waterways,No,Working Class,No,03/23/15,03/22/15,"West Justin, AL 56589",946.36
fffe3400370038003700,Ken Messana,0.58,4.0,,19.0,Wood,6.48,20.05,Yes,No,Yes,,No,Working Class,No,05/17/16,05/18/16,"West Bruceview, WV 52275",228.53
fffe3900390039003500,David Jolly,0.54,23.0,11.0,27168.0,Brass,80.12,96.98,Yes,No,Yes,Roadways,No,Working Class,No,02/26/17,02/27/17,"North Sheila, WV 14760",3404.67
fffe3400320036003900,Lori Richmond,0.48,6.0,4.0,1004.0,,6.61,15.45,No,No,Yes,Roadways,No,Working Class,No,06/22/15,06/23/15,"Port Richardstad, OK 26741",270.21
fffe3800380035003400,Matthew Klitz,0.27,6.0,5.0,80.0,Aluminium,5.43,13.3,No,No,No,Roadways,No,Wealthy,No,07/30/17,08/02/17,"Jamesshire, WY 43989",128.27
fffe3300300030003400,Margaret Cannon,0.54,18.0,7.0,123.0,Wood,6.9,21.74,Yes,Yes,Yes,Airways,No,Working Class,,10/23/17,10/25/17,"New Shane, MD 06565",345.57
fffe3800320032003800,Ramona Tatum,0.45,28.0,10.0,1218.0,Aluminium,6.16,22.43,No,No,Yes,Waterways,No,Working Class,No,05/12/18,05/15/18,"West Brian, IN 57440",302.74
fffe3300380039003400,Robert Lewis,0.01,,6.0,43881.0,Stone,60.03,78.81,Yes,No,No,,No,Wealthy,Yes,11/07/17,11/04/17,"Paulside, NE 28775",589.61
fffe3800300034003000,Jessica Dobbins,0.6,18.0,8.0,1247.0,Clay,6.59,21.35,No,No,No,Roadways,Yes,Wealthy,No,07/02/19,07/02/19,"South Donnaland, NE 49485",417.43
fffe3300350033003100,Chiquita Ferguson,0.57,13.0,,987.0,Clay,5.41,17.31,No,No,No,Roadways,Yes,Working Class,No,01/05/17,01/04/17,"Joannshire, IN 27410",275.27
fffe380036003400,Dean Smith,0.97,25.0,6.0,549.0,Aluminium,6.32,22.16,No,Yes,No,,No,Working Class,No,05/10/18,05/10/18,"Valentinechester, WY 80836",1067.49
fffe3100320038003200,Leon Smith,0.6,14.0,8.0,291.0,Aluminium,4.21,21.94,Yes,No,Yes,,No,Working Class,Yes,04/04/18,04/08/18,FPO AE 89054,314.36
fffe3700370032003900,Jonathan Colombo,0.8,23.0,9.0,2061.0,Clay,9.16,13.42,No,No,Yes,Waterways,Yes,Working Class,No,03/12/18,03/08/18,"West Sabrinatown, OH 25944",1898.4
fffe3100340033003600,Ethel Holcomb,0.2,11.0,6.0,237.0,Aluminium,3.7,18.36,No,Yes,Yes,Airways,No,Working Class,No,02/05/16,02/04/16,"Lake Brittany, IA 85506",159.74
fffe3300360033003900,Lisa Long,,30.0,19.0,6752022.0,Stone,9714.66,67.77,Yes,No,No,Airways,No,Working Class,No,12/27/16,12/24/16,"North Derekchester, NH 20575",34201.54
fffe3500340036003900,Kim Gentile,0.92,42.0,10.0,4217.0,Clay,4.23,16.55,Yes,Yes,Yes,Airways,Yes,Wealthy,No,02/19/19,02/15/19,"Christophershire, PA 80976",2104.6
fffe3900360031003500,Daniel Johnson,0.38,20.0,16.0,19222.0,Brass,28.78,85.02,No,No,No,Roadways,No,Working Class,No,10/10/18,10/13/18,"Hicksview, KS 32491",744.82
fffe3400390031003100,Florence Crespin,0.91,,,,,4.19,24.1,No,Yes,No,Roadways,No,Working Class,Yes,12/21/17,12/19/17,"North Craig, AK 91387",290.3
fffe3700330034003800,Rafael Babonis,0.38,7.0,4.0,170.0,Brass,5.26,11.27,No,No,No,Waterways,No,Working Class,No,06/26/16,06/28/16,"New Gabrielville, MO 00877",146.19
