Customer Id,Artist Name,Artist Reputation,Height,Width,Weight,Material,Price Of Sculpture,Base Shipping Price,International,Express Shipment,Installation Included,Transport,Fragile,Customer Information,Remote Location,Scheduled Date,Delivery Date,Customer Location,Cost
fffe3200370039003900,Jay Hilliard,0.51,34.0,,819951.0,,3547.58,40.25,No,No,Yes,Roadways,No,Working Class,,03/20/19,03/20/19,"Joelborough, MS 96961",-13442.9
fffe3500300030003400,David Taylor,,23.0,,8084.0,Bronze,27.19,69.67,No,No,No,,No,Working Class,,06/16/19,06/16/19,FPO AA 30088,-499.71
fffe3900330036003000,Carl Frazier,0.06,12.0,7.0,2678.0,Brass,6.58,23.56,No,No,No,Roadways,No,Working Class,No,01/23/15,01/25/15,"North Michelle, AK 53678",-164.67
fffe3500310036003900,Sandra Lupien,0.34,,4.0,187.0,,4.42,20.31,Yes,No,No,Waterways,No,Working Class,,05/28/17,05/25/17,"New Lindsey, OK 16425",-197.08
fffe3600390030003900,Alisa Morrison,0.77,15.0,7.0,71.0,Wood,4.36,11.49,No,No,No,Airways,No,Wealthy,Yes,11/14/18,11/14/18,DPO AA 90920,-276.08
fffe3800390037003100,Daniel Courtney,0.14,35.0,15.0,773.0,Wood,3.4,14.3,No,Yes,Yes,Airways,No,Working Class,No,04/27/17,04/26/17,"South Christina, AR 57836",-157.32
fffe3800380036003100,Mary Blank,0.26,27.0,16.0,357.0,Wood,4.24,10.86,No,No,Yes,Roadways,No,Working Class,No,08/14/16,08/14/16,"Scottland, SC 53449",-143.5
fffe3200370036003800,Orlando Powell,0.87,11.0,6.0,,Aluminium,5.95,24.54,Yes,No,Yes,,No,Working Class,No,12/10/16,12/06/16,"Port Georgeburgh, CA 63434",-643.53
fffe3300390039003500,Sarah Bobo,0.74,18.0,6.0,124.0,Wood,3.04,11.79,No,Yes,No,Airways,No,Wealthy,No,12/25/17,12/22/17,"Anthonymouth, WA 63085",-280.96
fffe3100340032003000,Eric Roy,0.67,20.0,12.0,1060.0,,5.77,14.67,No,No,Yes,,No,Wealthy,No,08/05/16,08/01/16,"Lake Julieville, VT 13685",-446.39
fffe3600380035003100,Margaret Clark,0.54,5.0,3.0,49.0,Aluminium,5.11,19.4,No,No,No,Roadways,No,Working Class,No,11/22/17,11/21/17,"East Angela, ME 57107",-194.05
fffe3100310036003900,Christie Hebert,,27.0,7.0,2195.0,Clay,4.35,16.15,No,No,No,,Yes,Working Class,No,12/18/18,12/15/18,"Michaelchester, DC 53198",-439.47
fffe3700300032003400,Charles Sosa,0.54,26.0,18.0,1828523.0,Marble,3658.05,98.75,Yes,Yes,No,Airways,No,Working Class,Yes,04/13/18,04/11/18,"Keithtown, GA 73077",-25055.9
fffe3900380030003000,Frances Chappell,0.25,40.0,16.0,763.0,Wood,3.17,13.15,Yes,No,No,Waterways,No,Working Class,No,03/08/17,03/12/17,"West John, RI 38640",-122.32
fffe3400340035003600,William Crawford,0.16,31.0,13.0,5501.0,Clay,5.56,83.61,Yes,Yes,No,,Yes,Working Class,No,04/20/18,04/17/18,"Leefort, HI 72630",-634.82
fffe3700340036003300,Magda Long,0.64,4.0,3.0,31.0,Aluminium,5.03,12.89,No,No,No,Roadways,No,Working Class,No,08/27/16,08/27/16,"Richardsonview, IL 66803",-170.34
fffe3700350039003500,Johnna Engle,0.69,6.0,5.0,18.0,Wood,4.63,21.12,No,No,No,Waterways,No,Working Class,No,05/31/17,06/03/17,"New Johnathan, NE 35760",-216.47
fffe360035003100,Fredrick Gannett,0.21,6.0,5.0,489.0,,6.06,21.43,No,No,No,Airways,No,Working Class,No,11/03/18,11/04/18,APO AA 84644,-177.23
fffe3700390033003600,Latisha Sanchez,0.3,19.0,7.0,829.0,Clay,5.99,23.3,No,No,Yes,Airways,Yes,Working Class,Yes,07/16/15,07/17/15,"Crystalberg, TX 64140",-252.2
fffe3700360037003200,Mary Aguilar,0.62,23.0,8.0,67915.0,Marble,318.45,57.84,Yes,Yes,No,Airways,No,Wealthy,No,02/14/15,02/12/15,"Lake Dwayneborough, NH 71250",-2976.44
fffe3400360039003100,Connie Killingsworth,0.79,,,,Stone,20.7,17.53,Yes,No,Yes,Waterways,No,Working Class,Yes,08/09/19,08/09/19,"New Steven, RI 82105",-450.25
fffe340030003300,Daniel Daugherty,0.37,14.0,8.0,1246.0,Clay,6.37,11.0,No,No,No,Roadways,Yes,Working Class,No,04/10/17,04/09/17,"Judyville, OH 15026",-174.79
fffe3100380036003700,Brent Elias,0.53,,,5571.0,Brass,8.21,39.25,No,Yes,Yes,Airways,No,Working Class,,10/24/17,10/28/17,"Riveraberg, ND 74838",-639.32
fffe3800370033003800,Emily Lindsey,0.65,14.0,8.0,126.0,Wood,3.22,19.2,No,No,No,Airways,No,Working Class,No,07/06/17,07/07/17,DPO AA 11018,-258.36
fffe3500320038003600,Hilda Tatel,0.49,31.0,11.0,1429155.0,Stone,1566.65,61.68,No,No,Yes,Roadways,No,Working Class,No,02/10/19,02/10/19,"Ronaldfurt, OH 43056",-5650.59
fffe3600330032003100,Chad White,0.23,17.0,8.0,309.0,,5.52,20.91,Yes,Yes,No,Airways,No,Working Class,No,02/16/17,02/18/17,"Jonathanfort, AZ 41005",-173.05
fffe3300320039003100,Milton Paterson,0.16,,8.0,27670.0,Marble,72.98,54.57,No,No,No,Roadways,No,Working Class,No,08/28/16,08/30/16,"Rodriguezbury, AL 65400",-480.07
fffe3600310038003300,Josephine Wilkins,0.12,25.0,18.0,1232559.0,Marble,906.29,33.26,No,Yes,No,Airways,No,Working Class,Yes,11/21/16,11/21/16,"Calhounmouth, NV 63548",-6825.73
fffe3400370033003500,Arthur Thacker,0.32,36.0,7.0,27021.0,Brass,102.06,68.35,No,No,No,Roadways,No,Working Class,No,02/21/16,02/19/16,"Barberview, IN 40691",-781.41
fffe3700330039003700,George Bates,0.45,3.0,2.0,13.0,Clay,3.02,22.39,Yes,No,No,Roadways,Yes,Working Class,No,11/13/17,11/14/17,"Randyview, NM 32872",-190.7
fffe3800390035003400,Naomi Yanko,0.57,20.0,7.0,1357.0,Bronze,8.02,18.83,No,No,Yes,Airways,No,Working Class,No,12/30/18,01/01/19,"Kevintown, MO 69959",-460.73
fffe3300360038003500,Kori Chacon,,20.0,11.0,,Bronze,11.05,60.18,No,No,No,Airways,No,Wealthy,No,02/18/15,02/14/15,"Port Aprilton, SD 34807",-993.2
fffe3600350034003300,Lon Massa,0.47,5.0,3.0,566.0,Marble,6.82,14.99,Yes,No,Yes,Waterways,No,Working Class,No,04/15/15,04/15/15,APO AE 90195,-256.23
fffe3400340031003100,Dorothy Mattison,,5.0,4.0,41.0,Wood,6.26,16.84,No,Yes,Yes,Airways,No,Wealthy,No,07/23/16,07/19/16,"Jodifurt, NE 12668",-179.43
fffe3500320039003300,Latoya Canty,0.84,35.0,11.0,1828.0,,7.04,18.95,No,No,Yes,,No,Working Class,No,06/05/18,06/07/18,"Christinemouth, NE 36914",-1066.88
fffe3500380037003100,Mae Bedard,0.14,,8.0,2496.0,Bronze,6.83,15.86,Yes,No,No,Airways,No,Working Class,No,04/15/16,04/17/16,"Charlesmouth, ID 21852",-164.1
fffe3800340032003600,Mary Walla,0.21,27.0,8.0,687.0,Aluminium,3.85,15.8,No,No,No,Airways,No,Working Class,Yes,11/27/15,11/28/15,APO AA 10829,-143.46
fffe370038003800,Emma Falcone,0.7,14.0,7.0,74140.0,Stone,153.25,26.38,No,No,No,Roadways,No,Wealthy,Yes,04/22/19,04/22/19,"Davidborough, AL 45395",-987.73
fffe3100350035003200,Maurice Skeans,0.9,6.0,5.0,386.0,,6.57,22.06,No,Yes,No,Roadways,No,Wealthy,No,09/02/15,08/31/15,"Michelestad, MN 01854",-635.1
fffe330032003400,Richard Williams,,50.0,14.0,5878.0,,31.13,29.36,No,Yes,Yes,Airways,No,Working Class,No,03/25/17,03/21/17,"Richardshire, AZ 44806",-3397.99
fffe3400390034003100,James Jares,0.26,28.0,16.0,1626745.0,Stone,4480.78,82.99,Yes,No,No,Roadways,No,Wealthy,Yes,05/07/19,05/10/19,"West Lisa, SD 19132",-14524.63
fffe3700350036003800,Timothy Barney,0.28,22.0,8.0,719.0,Aluminium,5.06,23.29,Yes,No,Yes,Airways,No,Working Class,No,09/13/18,09/12/18,DPO AE 80656,-248.14
fffe3400350033003800,Ruby Legra,0.06,28.0,13.0,521.0,Wood,3.64,10.88,Yes,No,No,Waterways,No,Working Class,No,08/20/17,08/24/17,"Lindseyport, FL 56287",-86.39
fffe3400340038003200,Jerry Perreault,0.48,15.0,,,,5.18,12.88,No,No,No,Airways,Yes,Working Class,Yes,08/02/17,07/31/17,"Sarahmouth, IA 69716",-221.41
fffe3900360036003200,Eddie Brown,0.62,12.0,6.0,20660.0,Stone,26.03,97.38,No,No,No,Roadways,No,Wealthy,No,12/07/18,12/10/18,"Samanthafort, IA 88361",-1104.57
fffe380035003300,David Mitchell,0.64,29.0,10.0,1425.0,Aluminium,6.78,20.9,Yes,No,Yes,Airways,No,Working Class,,08/10/17,08/10/17,FPO AP 45458,-573.09
fffe3100360035003800,Tara Wallace,0.48,,27.0,191920.0,Bronze,85.01,73.44,No,No,No,Roadways,No,Wealthy,Yes,06/22/18,06/25/18,DPO AP 12239,-3036.53
fffe3900360036003500,Heidi Smelcer,0.51,29.0,9.0,846.0,Aluminium,4.39,11.62,No,No,No,Roadways,No,Working Class,No,09/21/18,09/21/18,"North Kimberly, WY 93206",-192.74
fffe3600370039003600,Mary Lopez,0.18,30.0,15.0,57407.0,Brass,27.93,69.76,No,No,No,Waterways,No,Wealthy,No,01/17/16,01/13/16,"Davisstad, KY 36563",-608.56
fffe3400360037003900,Suzanne Baker,0.67,5.0,3.0,379.0,,3.98,24.2,No,No,No,Roadways,No,Working Class,No,04/08/18,04/10/18,"Dalestad, FL 68852",-260.83
fffe3300350034003400,Mark Herbert,0.66,4.0,4.0,51.0,Aluminium,4.19,11.64,No,No,No,Roadways,No,Working Class,Yes,02/05/17,02/05/17,"Jacksonport, HI 01884",-159.46
fffe3600300038003600,Imelda Cassin,0.36,20.0,,,Clay,5.35,23.86,No,No,No,,Yes,Working Class,,12/29/17,12/29/17,"New Stephanie, VA 25788",-251.34
fffe3100340039003000,June Larez,0.87,,3.0,923.0,Marble,5.5,17.95,No,No,No,Roadways,No,Working Class,,07/22/15,07/24/15,"East Christopher, RI 98334",-327.76
fffe3400330030003900,Paul Andrzejewski,,27.0,9.0,,Brass,15.37,25.14,Yes,No,Yes,,No,Working Class,No,07/30/17,07/27/17,"North April, WV 18957",-285.13
fffe3600360037003000,Thomas Weiss,0.11,20.0,10.0,6761.0,Brass,7.46,36.62,No,No,No,Roadways,No,Working Class,No,08/01/15,07/30/15,"Smithfort, MA 81832",-264.88
fffe3100350035003300,Philip Walke,0.15,8.0,,3844.0,,4.96,12.89,Yes,No,No,Airways,No,Wealthy,No,02/22/15,02/23/15,"Lake David, NC 47394",-204.07
fffe3700310032003300,James Steffel,0.78,9.0,5.0,165.0,Aluminium,3.08,19.34,No,No,Yes,Roadways,No,Working Class,No,01/05/17,01/07/17,"Smithshire, OK 70859",-277.15
fffe3700350037003000,Lyn Maestas,0.61,25.0,6.0,686.0,Aluminium,6.29,16.68,No,No,No,Waterways,No,Working Class,No,09/06/17,09/10/17,"New Adrian, IL 53138",-282.23
fffe3500340035003100,Ernestine Taylor,,13.0,8.0,148.0,Wood,4.46,15.37,Yes,Yes,No,Airways,No,Working Class,,04/17/17,04/17/17,"Nicholasport, WY 25870",-126.93
fffe3900300039003600,Roy Kirkpatrick,0.22,23.0,16.0,2998.0,Aluminium,4.59,16.76,Yes,Yes,Yes,Airways,No,Wealthy,No,04/15/18,04/14/18,"Bowerstown, VA 46615",-288.08
fffe3800330033003800,Sonya Morris,0.81,10.0,4.0,3643.0,Marble,11.46,11.16,Yes,No,Yes,Airways,No,Working Class,No,10/15/17,10/12/17,"South Justin, IN 18412",-364.59
fffe3600320037003200,William Linder,0.46,33.0,,,Stone,580.5,41.85,Yes,Yes,No,Airways,No,Working Class,Yes,05/13/18,05/09/18,"Lake Devin, WI 93748",-8971.32
fffe3800350030003900,Linda Brooks,0.19,41.0,13.0,21597.0,Brass,73.61,77.72,No,No,No,Roadways,No,Working Class,No,05/01/16,05/03/16,"North Micheal, ND 26091",-641.4
fffe3700390035003500,Albert Davis,0.01,29.0,7.0,1004.0,Aluminium,6.05,17.5,No,Yes,No,Roadways,No,Working Class,No,06/20/16,06/19/16,"South Kelly, MA 65222",-130.28
fffe3600320037003400,Melinda Moldenhauer,0.07,20.0,9.0,1746.0,Clay,5.7,12.83,No,No,Yes,,Yes,Working Class,No,07/09/17,07/11/17,"Thorntonbury, WA 90082",-140.74
fffe3200390030003400,Herbert Masters,0.0,6.0,4.0,4219.0,Stone,6.35,11.89,No,Yes,No,Airways,No,Working Class,No,01/04/17,01/06/17,"Allisonhaven, IA 09356",-184.03
fffe3100310030003900,Jimmy Thompson,,13.0,6.0,1609.0,Bronze,5.31,13.81,No,Yes,No,Roadways,No,Wealthy,No,09/08/17,09/04/17,"Parkerberg, MD 31161",-270.08
fffe3200380034003800,Margaret James,0.02,38.0,9.0,18915.0,Bronze,8.37,70.41,Yes,Yes,No,Airways,No,Working Class,No,05/21/19,05/21/19,"New Amber, MD 46075",-411.56
fffe310031003700,Jean Ryan,0.97,9.0,4.0,4757.0,,28.48,18.0,No,No,No,Roadways,No,Working Class,No,07/06/17,07/03/17,DPO AP 67164,-478.06
fffe3700390037003200,Robert Stonestreet,0.34,38.0,19.0,1129.0,Wood,6.41,23.82,Yes,No,Yes,Waterways,No,Wealthy,Yes,03/20/17,03/22/17,"Catherineton, AZ 24550",-342.42
fffe3900300035003500,Linda Curran,0.29,15.0,8.0,130583.0,Stone,328.07,36.32,No,No,Yes,Roadways,No,Working Class,No,11/28/16,11/28/16,"Emilymouth, KY 12222",-1254.86
fffe3800330036003100,Amanda Ridge,0.38,14.0,6.0,139.0,Wood,4.03,16.52,No,No,No,Roadways,No,Working Class,Yes,06/08/18,06/10/18,"South Natalieview, SD 56315",-157.74
fffe3600320037003000,Eugene Spritzer,,25.0,7.0,11914.0,Brass,7.64,69.06,No,No,No,,No,Working Class,No,01/12/15,01/09/15,"Charlesshire, NH 09519",-759.0
fffe3300310033003600,Henry Samber,0.32,24.0,8.0,8334.0,Brass,40.01,70.44,No,No,No,,No,Working Class,No,02/15/15,02/16/15,"Port Tamara, TN 56956",-593.71
fffe3800300036003000,Charles Mariano,0.97,11.0,8.0,295.0,Aluminium,5.41,14.42,Yes,No,Yes,Waterways,No,Working Class,Yes,02/28/18,02/24/18,"Thomasstad, OR 13110",-634.08
fffe3200310031003700,Margaret Salazar,0.14,16.0,7.0,3995.0,Bronze,9.32,11.85,No,No,No,,No,Working Class,,05/13/17,05/12/17,"New Cameronland, TN 13594",-155.87
fffe310034003000,Leslie Shortino,0.34,,7.0,2059.0,Clay,6.64,23.11,Yes,No,Yes,Airways,Yes,Working Class,No,05/27/18,05/25/18,"Foxport, CA 26921",-357.66
fffe340032003400,Margaret Murray,0.85,43.0,14.0,3800.0,Clay,32.14,19.71,No,No,Yes,,Yes,Working Class,No,03/09/15,03/05/15,"New Joshua, TN 15433",-1531.79
fffe3800380032003000,Elizabeth Buchanan,0.78,26.0,7.0,10936.0,Brass,61.1,98.71,Yes,Yes,Yes,Airways,No,Working Class,No,12/07/18,12/11/18,"Burkehaven, IL 97035",-3867.84
fffe3300380037003000,Charles Sanders,0.24,15.0,,4343.0,,4.73,10.7,Yes,No,No,Airways,No,Working Class,,08/24/17,08/22/17,"Burkehaven, AK 33492",-196.92
fffe3900340039003600,Houston Tatum,0.75,15.0,7.0,136282.0,Stone,1250.31,70.21,Yes,Yes,No,Airways,No,Wealthy,No,05/05/18,05/09/18,"North Andrew, NE 77704",-4763.85
fffe3700360031003800,Evette Rollins,0.16,32.0,7.0,1128.0,Aluminium,6.35,22.01,No,No,No,Roadways,No,Working Class,Yes,12/21/18,12/18/18,"New Natashaside, LA 49277",-188.21
fffe370035003200,Emma Noble,,16.0,7.0,113926.0,Stone,418.77,42.87,No,No,Yes,,No,Working Class,No,08/07/19,08/07/19,APO AA 93296,-1544.17
fffe3100310030003200,Thomas Moore,0.96,,8.0,,,41.01,80.33,No,No,No,,No,Working Class,No,09/09/15,09/07/15,"North Kellyview, NC 42829",-2592.92
fffe3600360033003400,Christopher Diego,0.3,10.0,5.0,588.0,Bronze,6.39,18.72,No,No,No,Roadways,No,Working Class,No,04/26/19,04/25/19,"Port Jonathan, MT 20322",-189.76
fffe3700310030003100,Naomi Barber,0.27,33.0,15.0,44037.0,Bronze,17.21,74.7,Yes,No,Yes,Waterways,No,Working Class,No,05/12/17,05/13/17,"Marshallchester, MN 32533",-671.17
fffe3400380030003600,Kenneth Hinton,0.86,12.0,8.0,2148.0,Bronze,7.68,17.86,Yes,No,No,Waterways,No,Working Class,,11/30/17,11/30/17,"West Catherine, WY 01643",-764.79
fffe3100300032003400,Joel Gray,0.84,16.0,,,Brass,15.67,20.65,No,No,No,,No,Working Class,No,03/31/18,04/01/18,"West Kayla, OH 68299",-459.06
fffe3200360036003200,Thelma Kalb,0.87,16.0,6.0,28197.0,Marble,107.75,51.03,Yes,No,Yes,Airways,No,Working Class,Yes,06/14/18,06/14/18,"West Denise, IA 44593",-1660.0
